,Unnamed: 0,Input_Count,Outputs,Wiring,Gates,Gate_Activations,Truth_Table,Final_Population,Labels,Comp_Count,Truth_Label
84,84,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,3,60
85,85,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,1,62
86,86,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 1, 0, 0, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,1,1,61
87,87,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,1,3,68
88,88,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,2,60
89,89,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,1,3,70
90,90,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 1, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",True,1,4,70
91,91,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,1,4,70
92,92,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",True,1,5,59
93,93,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,4,60
94,94,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,3,60
95,95,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 0, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,2,62
96,96,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,1,5,59
97,97,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 1, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,1,4,68
98,98,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,2,60
99,99,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 0, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,1,60
100,100,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,3,60
101,101,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",True,1,4,59
102,102,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,2,60
103,103,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,5,60
104,104,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 9, 0, 1, 0, 15]",False,1,4,59
105,105,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",True,1,2,60
106,106,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",True,1,3,60
107,107,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 1, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,4,60
108,108,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 0, 1, 1, 0)","[0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,3,60
109,109,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 1, 0, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,3,62
110,110,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(1, 0, 1, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 8, 9, 4, 5, 15, 15]",False,1,3,61
111,111,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 1, 1, 0, 1)","[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 8, 9, 0, 1, 15, 15]",False,1,3,70
112,112,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 0, 0, 0, 0, 1)","[0, 1, 0, 1, 4, 5, 7, 7, 8, 9, 8, 9, 12, 13, 15, 15]",False,1,1,62
113,113,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'AND', 'OR']","(0, 1, 1, 0, 1, 0)","[0, 1, 0, 1, 4, 5, 7, 7, 0, 1, 0, 9, 4, 5, 7, 15]",False,1,3,68
114,114,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,2,4,114
115,115,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,3,115
116,116,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,1,116
117,117,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,2,116
118,118,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,1,116
119,119,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,2,116
120,120,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,2,3,120
121,121,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,2,115
122,122,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,2,3,122
123,123,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,3,115
124,124,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,2,2,122
125,125,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,2,116
126,126,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,0,116
127,127,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,3,116
128,128,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,2,115
129,129,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",True,2,4,120
130,130,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,3,115
131,131,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,2,4,122
132,132,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",True,2,1,122
133,133,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,2,4,133
134,134,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,2,2,120
135,135,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,4,115
136,136,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,1,115
137,137,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",True,2,2,115
138,138,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",True,2,3,114
139,139,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",True,2,3,120
140,140,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",True,2,2,114
141,141,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,2,4,133
142,142,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 1, 0, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,2,3,133
143,143,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,2,4,114
144,144,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",True,2,3,114
145,145,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,3,115
146,146,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,2,3,120
147,147,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 1, 0, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,2,5,133
148,148,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,4,115
149,149,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,2,5,114
150,150,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,1,116
151,151,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,5,115
152,152,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 2, 11, 0, 0, 2, 15]",False,2,5,133
153,153,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 0, 0, 10, 11, 0, 0, 14, 15]",False,2,4,120
154,154,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 0, 0, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",True,2,1,116
155,155,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,3,116
156,156,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,2,2,122
157,157,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,2,116
158,158,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,2,3,122
159,159,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 0, 0, 1, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,3,116
160,160,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 1, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,2,3,114
161,161,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 0, 0, 1)","[0, 0, 2, 3, 6, 7, 6, 7, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,2,116
162,162,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,2,115
163,163,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,2,2,122
164,164,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(0, 0, 0, 1, 1, 1)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",False,2,3,115
165,165,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 1, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 2, 11, 6, 7, 6, 15]",False,2,4,114
166,166,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 0, 1, 1, 0)","[0, 0, 2, 3, 0, 0, 2, 3, 8, 8, 10, 11, 14, 15, 14, 15]",True,2,3,115
167,167,4,"[6, 7, 8, 9]","[[0, 1], [2, 3], [0, 5], [1, 6], [2, 7], [3, 8]]","['AND', 'AND', 'AND', 'AND', 'OR', 'AND']","(1, 0, 1, 0, 1, 0)","[0, 0, 2, 3, 6, 7, 6, 7, 0, 0, 10, 11, 6, 7, 14, 15]",False,2,3,122
